,enumeration_type,number,last_updated_epoch,created_epoch,other_names,addresses,taxonomies,identifiers,basic.organization_name,basic.organizational_subpart,basic.enumeration_date,basic.last_updated,basic.status,basic.authorized_official_first_name,basic.authorized_official_last_name,basic.authorized_official_middle_name,basic.authorized_official_telephone_number,basic.authorized_official_title_or_position,basic.authorized_official_name_prefix,basic.name,basic.first_name,basic.last_name,basic.middle_name,basic.credential,basic.sole_proprietor,basic.gender,basic.name_prefix,basic.authorized_official_credential,basic.certification_date,basic.authorized_official_name_suffix,basic.name_suffix,practiceLocations,endpoints,basic.parent_organization_ein,basic.parent_organization_legal_business_name,basic.reactivation_date,basic.deactivation_date
1952,NPI-1,1447319561,1386547200,1165363200,[],"[{'country_code': 'US', 'country_name': 'United States', 'address_purpose': 'LOCATION', 'address_type': 'DOM', 'address_1': '1607 E RAINFOREST DR', 'address_2': '', 'city': 'FAYETTEVILLE', 'state': 'AR', 'postal_code': '727035385', 'telephone_number': '479-582-0600', 'fax_number': '479-443-4630'}, {'country_code': 'US', 'country_name': 'United States', 'address_purpose': 'MAILING', 'address_type': 'DOM', 'address_1': '1607 E RAINFOREST DR', 'address_2': '', 'city': 'FAYETTEVILLE', 'state': 'AR', 'postal_code': '727035385', 'telephone_number': '479-582-0600', 'fax_number': '479-443-4630'}]","[{'code': '122300000X', 'desc': 'Dentist', 'primary': True, 'state': 'AR', 'license': '3383'}]","[{'identifier': '5W961', 'code': '01', 'desc': 'Other', 'state': 'AR', 'issuer': 'BCBS'}, {'identifier': '1400699', 'code': '01', 'desc': 'Other', 'state': 'AR', 'issuer': 'UCCI'}, {'identifier': '3383', 'code': '01', 'desc': 'Other', 'state': 'AR', 'issuer': 'DELTA'}]",,,2006-12-06,2013-12-09,A,,,,,,,SMITH COURTNEY,COURTNEY,SMITH,,D.D.S.,NO,F,,,,,,,,,,,
1953,NPI-1,1407915531,1386547200,1165363200,[],"[{'country_code': 'US', 'country_name': 'United States', 'address_purpose': 'LOCATION', 'address_type': 'DOM', 'address_1': '1607 E RAINFOREST DR', 'address_2': '', 'city': 'FAYETTEVILLE', 'state': 'AR', 'postal_code': '727035385', 'telephone_number': '479-582-0600', 'fax_number': '479-443-4630'}, {'country_code': 'US', 'country_name': 'United States', 'address_purpose': 'MAILING', 'address_type': 'DOM', 'address_1': '1607 E RAINFOREST DR', 'address_2': '', 'city': 'FAYETTEVILLE', 'state': 'AR', 'postal_code': '727035385', 'telephone_number': '479-582-0600', 'fax_number': '479-443-4630'}]","[{'code': '1223P0221X', 'desc': 'Dentist Pediatric Dentistry', 'primary': True, 'state': 'AR', 'license': '3281'}]","[{'identifier': '5U273', 'code': '01', 'desc': 'Other', 'state': 'AR', 'issuer': 'BCBS'}, {'identifier': '136324608', 'code': '05', 'desc': 'MEDICAID', 'state': 'AR', 'issuer': ''}, {'identifier': '1400699', 'code': '01', 'desc': 'Other', 'state': 'AR', 'issuer': 'UCCI'}, {'identifier': '3281', 'code': '01', 'desc': 'Other', 'state': 'AR', 'issuer': 'DELTA'}]",,,2006-12-06,2013-12-09,A,,,,,,,TRIPLETT TONYA,TONYA,TRIPLETT,R,D.D.S.,NO,F,,,,,,,,,,,
1954,NPI-1,1467672972,1386547200,1177545600,[],"[{'country_code': 'US', 'country_name': 'United States', 'address_purpose': 'LOCATION', 'address_type': 'DOM', 'address_1': '1607 E RAINFOREST DR', 'address_2': '', 'city': 'FAYETTEVILLE', 'state': 'AR', 'postal_code': '727035385', 'telephone_number': '479-582-0600', 'fax_number': '479-443-4630'}, {'country_code': 'US', 'country_name': 'United States', 'address_purpose': 'MAILING', 'address_type': 'DOM', 'address_1': '1607 E RAINFOREST DR', 'address_2': '', 'city': 'FAYETTEVILLE', 'state': 'AR', 'postal_code': '727035385', 'telephone_number': '479-582-0600', 'fax_number': '479-443-4630'}]","[{'code': '1223X0400X', 'desc': 'Dentist Orthodontics and Dentofacial Orthopedics', 'primary': False, 'state': 'OK', 'license': '154'}, {'code': '1223X0400X', 'desc': 'Dentist Orthodontics and Dentofacial Orthopedics', 'primary': True, 'state': 'AR', 'license': '3412'}]","[{'identifier': '200046160A', 'code': '01', 'desc': 'Other', 'state': 'OK', 'issuer': 'SOONERCARE - INDIVIDUAL'}, {'identifier': '5A640', 'code': '01', 'desc': 'Other', 'state': 'AR', 'issuer': 'BCBS - INDIVIDUAL'}]",,,2007-04-26,2013-12-09,A,,,,,,,LANDERS JASON,JASON,LANDERS,MASCHAL,"DDS, MS",NO,M,DR.,,,,,,,,,,
1955,NPI-1,1497083471,1386547200,1259712000,[],"[{'country_code': 'US', 'country_name': 'United States', 'address_purpose': 'LOCATION', 'address_type': 'DOM', 'address_1': '1607 E RAINFOREST DR', 'address_2': '', 'city': 'FAYETTEVILLE', 'state': 'AR', 'postal_code': '727035385', 'telephone_number': '479-582-0600', 'fax_number': '479-443-4630'}, {'country_code': 'US', 'country_name': 'United States', 'address_purpose': 'MAILING', 'address_type': 'DOM', 'address_1': '1607 E RAINFOREST DR', 'address_2': '', 'city': 'FAYETTEVILLE', 'state': 'AR', 'postal_code': '727035385', 'telephone_number': '479-582-0600', 'fax_number': '479-443-4630'}]","[{'code': '390200000X', 'desc': 'Student in an Organized Health Care Education/Training Program', 'primary': False, 'state': '', 'license': ''}, {'code': '1223G0001X', 'desc': 'Dentist General Practice', 'primary': True, 'state': 'AR', 'license': '3814'}]",[],,,2009-12-02,2013-12-09,A,,,,,,,JENNINGS LEAH,LEAH,JENNINGS,SARAH,DMD,NO,F,,,,,,,,,,,
1956,NPI-1,1740526060,1386547200,1355356800,[],"[{'country_code': 'US', 'country_name': 'United States', 'address_purpose': 'LOCATION', 'address_type': 'DOM', 'address_1': '1607 E RAINFOREST DR', 'address_2': '', 'city': 'FAYETTEVILLE', 'state': 'AR', 'postal_code': '727035385', 'telephone_number': '479-582-0600', 'fax_number': '476-443-4630'}, {'country_code': 'US', 'country_name': 'United States', 'address_purpose': 'MAILING', 'address_type': 'DOM', 'address_1': '14200 S MOUNTAIN RD', 'address_2': '', 'city': 'LOWELL', 'state': 'AR', 'postal_code': '727458619', 'telephone_number': '479-582-0600', 'fax_number': '479-443-4630'}]","[{'code': '122300000X', 'desc': 'Dentist', 'primary': True, 'state': 'AR', 'license': '3584'}]",[],,,2012-12-13,2013-12-09,A,,,,,,,ROCKACY VALERIE,VALERIE,ROCKACY,Q,DDS,YES,F,,,,,,,,,,,
1957,NPI-1,1518307834,1443542568,1372636800,[],"[{'country_code': 'US', 'country_name': 'United States', 'address_purpose': 'LOCATION', 'address_type': 'DOM', 'address_1': '1607 E RAINFOREST RD', 'address_2': '', 'city': 'FAYETTEVILLE', 'state': 'AR', 'postal_code': '727035385', 'telephone_number': '479-582-0600'}, {'country_code': 'US', 'country_name': 'United States', 'address_purpose': 'MAILING', 'address_type': 'DOM', 'address_1': '5112 W SUSSEX LN', 'address_2': '', 'city': 'ROGERS', 'state': 'AR', 'postal_code': '727588218'}]","[{'code': '390200000X', 'desc': 'Student in an Organized Health Care Education/Training Program', 'primary': False, 'state': '', 'license': ''}, {'code': '1223P0221X', 'desc': 'Dentist Pediatric Dentistry', 'primary': True, 'state': 'AR', 'license': '91'}]",[],,,2013-07-01,2015-09-29,A,,,,,,,SANDERS GARRETT,GARRETT,SANDERS,WAYNE,,NO,M,DR.,,,,,,,,,,
1958,NPI-2,1154401057,1621422658,1160956800,"[{'organization_name': 'PEDIATRIC DENTAL ASSOCIATES AND ORTHODONTICS', 'code': '3', 'type': 'Doing Business As'}]","[{'country_code': 'US', 'country_name': 'United States', 'address_purpose': 'LOCATION', 'address_type': 'DOM', 'address_1': '1607 E RAINFOREST DR', 'address_2': '', 'city': 'FAYETTEVILLE', 'state': 'AR', 'postal_code': '727035385', 'telephone_number': '479-582-0600', 'fax_number': '479-443-4630'}, {'country_code': 'US', 'country_name': 'United States', 'address_purpose': 'MAILING', 'address_type': 'DOM', 'address_1': '1607 E RAINFOREST DR', 'address_2': '', 'city': 'FAYETTEVILLE', 'state': 'AR', 'postal_code': '727035385', 'telephone_number': '479-582-0600', 'fax_number': '479-443-4630'}]","[{'code': '1223P0221X', 'desc': 'Dentist Pediatric Dentistry', 'primary': True, 'state': 'AR', 'license': '', 'taxonomy_group': '193400000X SINGLE SPECIALTY  GROUP'}]","[{'identifier': '5C635', 'code': '01', 'desc': 'Other', 'state': 'AR', 'issuer': 'BCBS,HEALTH ADVANTAGE'}, {'identifier': '1400699', 'code': '01', 'desc': 'Other', 'state': 'AR', 'issuer': 'UCCI/US ABLE PROVIDER'}, {'identifier': '157248631', 'code': '05', 'desc': 'MEDICAID', 'state': 'AR', 'issuer': ''}, {'identifier': '414939', 'code': '01', 'desc': 'Other', 'state': 'KS', 'issuer': 'BCBS OF KS'}]","SANDERS, TOMPKINS, SCHIRO AND LANDERS PLLC",NO,2006-10-16,2021-05-19,A,CHINA,WALDROP,,479-582-0600,HR COORDINATOR,,"SANDERS, TOMPKINS, SCHIRO AND LANDERS PLLC",,,,,,,,,2021-05-19,,,,,,,,
1959,NPI-1,1952784159,1436231714,1436227200,[],"[{'country_code': 'US', 'country_name': 'United States', 'address_purpose': 'LOCATION', 'address_type': 'DOM', 'address_1': '637 E JOYCE BLVD', 'address_2': '#120', 'city': 'FAYETTEVILLE', 'state': 'AR', 'postal_code': '727036189', 'telephone_number': '479-521-1111'}, {'country_code': 'US', 'country_name': 'United States', 'address_purpose': 'MAILING', 'address_type': 'DOM', 'address_1': '3 CANDLEWOOD CV', 'address_2': '', 'city': 'PARAGOULD', 'state': 'AR', 'postal_code': '724505564', 'telephone_number': '870-476-1786'}]","[{'code': '122300000X', 'desc': 'Dentist', 'primary': True, 'state': 'AR', 'license': '4058'}]",[],,,2015-07-07,2015-07-07,A,,,,,,,WALLS CHRISTINA,CHRISTINA,WALLS,,D.D.S.,NO,F,DR.,,,,,,,,,,
1960,NPI-2,1922523091,1502236800,1502236800,[],"[{'country_code': 'US', 'country_name': 'United States', 'address_purpose': 'LOCATION', 'address_type': 'DOM', 'address_1': '1680 E JOYCE BLVD', 'address_2': '', 'city': 'FAYETTEVILLE', 'state': 'AR', 'postal_code': '727036214', 'telephone_number': '479-957-2443'}, {'country_code': 'US', 'country_name': 'United States', 'address_purpose': 'MAILING', 'address_type': 'DOM', 'address_1': '1680 E JOYCE BLVD STE 1', 'address_2': '', 'city': 'FAYETTEVILLE', 'state': 'AR', 'postal_code': '727036214'}]","[{'code': '1223E0200X', 'desc': 'Dentist Endodontics', 'primary': True, 'state': 'AR', 'license': '3148', 'taxonomy_group': '193400000X SINGLE SPECIALTY  GROUP'}]",[],JAMEY C. TINNIN D.D.S. ENDODONTICS LTD,NO,2017-08-09,2017-08-09,A,DEANNA,CUSHMAN,,479-957-2443,OFFICE MANAGER,MS.,JAMEY C. TINNIN D.D.S. ENDODONTICS LTD,,,,,,,,,,,,,,,,,
1961,NPI-2,1710161252,1201046400,1198022400,[],"[{'country_code': 'US', 'country_name': 'United States', 'address_purpose': 'LOCATION', 'address_type': 'DOM', 'address_1': '745 E JOYCE BLVD', 'address_2': 'SUITE 224', 'city': 'FAYETTEVILLE', 'state': 'AR', 'postal_code': '727036375', 'telephone_number': '405-707-0600'}, {'country_code': 'US', 'country_name': 'United States', 'address_purpose': 'MAILING', 'address_type': 'DOM', 'address_1': '206 W 6TH AVE', 'address_2': '', 'city': 'STILLWATER', 'state': 'OK', 'postal_code': '740744017'}]","[{'code': '122300000X', 'desc': 'Dentist', 'primary': True, 'state': '', 'license': '', 'taxonomy_group': '193400000X SINGLE SPECIALTY  GROUP'}]",[],"OCEAN DENTAL OF ARKANSAS, P.C.",NO,2007-12-19,2008-01-23,A,CHAD,HOECKER,BRANDON,405-707-0600,CEO,DR.,"OCEAN DENTAL OF ARKANSAS, P.C.",,,,,,,,DDS,,,,,,,,,
1962,NPI-1,1326342254,1334880000,1294272000,[],"[{'country_code': 'US', 'country_name': 'United States', 'address_purpose': 'LOCATION', 'address_type': 'DOM', 'address_1': '745 E JOYCE BLVD', 'address_2': 'SUITE 221', 'city': 'FAYETTEVILLE', 'state': 'AR', 'postal_code': '727036375', 'telephone_number': '479-443-1849'}, {'country_code': 'US', 'country_name': 'United States', 'address_purpose': 'MAILING', 'address_type': 'DOM', 'address_1': '206 W 6TH AVE', 'address_2': '', 'city': 'STILLWATER', 'state': 'OK', 'postal_code': '740744017', 'telephone_number': '405-707-0600'}]","[{'code': '1223G0001X', 'desc': 'Dentist General Practice', 'primary': True, 'state': 'TN', 'license': '9212'}]",[],,,2011-01-06,2012-04-20,A,,,,,,,DROUILLARD BRIAN,BRIAN,DROUILLARD,C,DDS,NO,M,,,,,,,,,,,
1963,NPI-2,1215947304,1598086323,1155081600,[],"[{'country_code': 'US', 'country_name': 'United States', 'address_purpose': 'LOCATION', 'address_type': 'DOM', 'address_1': '2827 E MILLENNIUM PL STE 3', 'address_2': '', 'city': 'FAYETTEVILLE', 'state': 'AR', 'postal_code': '727036528', 'telephone_number': '479-521-4440', 'fax_number': '479-521-4443'}, {'country_code': 'US', 'country_name': 'United States', 'address_purpose': 'MAILING', 'address_type': 'DOM', 'address_1': '2827 E MILLENNIUM PL STE 3', 'address_2': '', 'city': 'FAYETTEVILLE', 'state': 'AR', 'postal_code': '727036528', 'telephone_number': '479-521-4440', 'fax_number': '479-521-4443'}]","[{'code': '1223G0001X', 'desc': 'Dentist General Practice', 'primary': True, 'state': 'AR', 'license': 'AR3216', 'taxonomy_group': '193400000X SINGLE SPECIALTY  GROUP'}]","[{'identifier': '1790011', 'code': '01', 'desc': 'Other', 'state': 'AR', 'issuer': 'UNITED CONCORDIA ID'}, {'identifier': 'AR3216', 'code': '01', 'desc': 'Other', 'state': 'AR', 'issuer': 'STATE LICENSE NUMBER'}, {'identifier': '5T702', 'code': '01', 'desc': 'Other', 'state': 'AR', 'issuer': 'BLUE CROSS BLUE SHIELD ID'}]","MILLENNIUM DENTAL, PLLC",NO,2006-08-09,2020-08-22,A,MICHAEL,NELSON,S,479-521-4440,DENTIST,DR.,"MILLENNIUM DENTAL, PLLC",,,,,,,,D.D.S.,,,,,,,,,
1964,NPI-2,1710188388,1598086323,1180483200,"[{'organization_name': 'C. CHAD JOHNSON, D.D.S., P.A.', 'code': '4', 'type': 'Former Legal Business Name'}]","[{'country_code': 'US', 'country_name': 'United States', 'address_purpose': 'LOCATION', 'address_type': 'DOM', 'address_1': '2827 E MILLENNIUM PL STE 1', 'address_2': '', 'city': 'FAYETTEVILLE', 'state': 'AR', 'postal_code': '727036528', 'telephone_number': '479-521-4440', 'fax_number': '479-521-4443'}, {'country_code': 'US', 'country_name': 'United States', 'address_purpose': 'MAILING', 'address_type': 'DOM', 'address_1': '2827 E MILLENNIUM PL STE 1', 'address_2': '', 'city': 'FAYETTEVILLE', 'state': 'AR', 'postal_code': '727036528', 'telephone_number': '479-521-4440', 'fax_number': '479-521-4443'}]","[{'code': '1223G0001X', 'desc': 'Dentist General Practice', 'primary': True, 'state': 'AR', 'license': 'AR3377', 'taxonomy_group': '193400000X SINGLE SPECIALTY  GROUP'}]","[{'identifier': '1437163599', 'code': '01', 'desc': 'Other', 'state': 'AR', 'issuer': 'NPI NUMBER INDIVIDUAL'}]","MILLENNIUM DENTAL, PLLC",NO,2007-05-30,2020-08-22,A,PATRICIA,WEBB,L,479-521-4440,BUSINESS MANAGER,,"MILLENNIUM DENTAL, PLLC",,,,,,,,,,,,,,,,,
1965,NPI-1,1508210949,1602841023,1461283200,[],"[{'country_code': 'US', 'country_name': 'United States', 'address_purpose': 'LOCATION', 'address_type': 'DOM', 'address_1': '2827 E MILLENNIUM PL STE 3', 'address_2': '', 'city': 'FAYETTEVILLE', 'state': 'AR', 'postal_code': '727036528', 'telephone_number': '479-313-7373', 'fax_number': '479-313-7379'}, {'country_code': 'US', 'country_name': 'United States', 'address_purpose': 'MAILING', 'address_type': 'DOM', 'address_1': '2827 E MILLENNIUM PL STE 3', 'address_2': '', 'city': 'FAYETTEVILLE', 'state': 'AR', 'postal_code': '727036528', 'telephone_number': '479-313-7373', 'fax_number': '479-313-7379'}]","[{'code': '122300000X', 'desc': 'Dentist', 'primary': True, 'state': 'AR', 'license': '4147'}]",[],,,2016-04-22,2020-10-16,A,,,,,,,WILSON WILLIAM,WILLIAM,WILSON,,,YES,M,,,2020-10-16,,,,,,,,
1966,NPI-2,1578001616,1486642625,1486598400,"[{'organization_name': 'NORTHWEST ORTHODONTICS', 'code': '5', 'type': 'Other Name'}]","[{'country_code': 'US', 'country_name': 'United States', 'address_purpose': 'LOCATION', 'address_type': 'DOM', 'address_1': '3119 E MISSION BLVD', 'address_2': '', 'city': 'FAYETTEVILLE', 'state': 'AR', 'postal_code': '727036617', 'telephone_number': '479-521-4181', 'fax_number': '479-521-0442'}, {'country_code': 'US', 'country_name': 'United States', 'address_purpose': 'MAILING', 'address_type': 'DOM', 'address_1': '3119 E MISSION BLVD', 'address_2': '', 'city': 'FAYETTEVILLE', 'state': 'AR', 'postal_code': '727036617', 'telephone_number': '479-521-4181', 'fax_number': '479-521-0442'}]","[{'code': '1223X0400X', 'desc': 'Dentist Orthodontics and Dentofacial Orthopedics', 'primary': True, 'state': 'AR', 'license': '3427', 'taxonomy_group': '193400000X SINGLE SPECIALTY  GROUP'}]",[],JESSE R GRAY DDS PA,NO,2017-02-09,2017-02-09,A,JESS,GRAY,R,479-521-4181,OWNER,DR.,JESSE R GRAY DDS PA,,,,,,,,DDS,,,,,,,,,
1967,NPI-2,1174118368,1615299551,1615248000,[],"[{'country_code': 'US', 'country_name': 'United States', 'address_purpose': 'LOCATION', 'address_type': 'DOM', 'address_1': '800 SE PLAZA AVE STE 2', 'address_2': '', 'city': 'BENTONVILLE', 'state': 'AR', 'postal_code': '727123358', 'telephone_number': '479-445-6884'}, {'country_code': 'US', 'country_name': 'United States', 'address_purpose': 'MAILING', 'address_type': 'DOM', 'address_1': '152 E APPLEBY RD', 'address_2': '', 'city': 'FAYETTEVILLE', 'state': 'AR', 'postal_code': '727033903', 'telephone_number': '479-445-6884'}]","[{'code': '1223E0200X', 'desc': 'Dentist Endodontics', 'primary': True, 'state': '', 'license': '', 'taxonomy_group': '193400000X SINGLE SPECIALTY  GROUP'}]",[],"BEHRENTS ENDODONTICS SPECIALISTS, PLLC",NO,2021-03-09,2021-03-09,A,NATHANIEL,BEHRENTS,,479-445-6884,OWNER,DR.,"BEHRENTS ENDODONTICS SPECIALISTS, PLLC",,,,,,,,,2021-03-09,,,"[{'address_type': 'DOM', 'address_1': '152 E APPLEBY RD', 'address_2': '', 'city': 'FAYETTEVILLE', 'state': 'AR', 'postal_code': '727033903', 'country_code': 'US', 'country_name': 'United States', 'telephone_number': '#47944568841', 'update_date': '2021-03-09 14:03'}]",,,,,
1968,NPI-2,1891744462,1613481602,1147132800,"[{'organization_name': 'ARKANSAS ORAL & FACIAL SURGERY CENTER PA', 'code': '3', 'type': 'Doing Business As'}, {'organization_name': 'MAXILLOFACIAL SURGERY CENTER', 'code': '4', 'type': 'Former Legal Business Name'}]","[{'country_code': 'US', 'country_name': 'United States', 'address_purpose': 'LOCATION', 'address_type': 'DOM', 'address_1': '2926 W HUNTSVILLE AVE', 'address_2': '', 'city': 'SPRINGDALE', 'state': 'AR', 'postal_code': '727627726', 'telephone_number': '479-582-3000', 'fax_number': '479-927-3085'}, {'country_code': 'US', 'country_name': 'United States', 'address_purpose': 'MAILING', 'address_type': 'DOM', 'address_1': 'PO BOX 4185', 'address_2': '', 'city': 'FAYETTEVILLE', 'state': 'AR', 'postal_code': '727024185', 'telephone_number': '479-717-1056', 'fax_number': '479-725-2395'}]","[{'code': '1223S0112X', 'desc': 'Dentist Oral and Maxillofacial Surgery', 'primary': False, 'state': '', 'license': '', 'taxonomy_group': '193400000X MULTIPLE SINGLE SPECIALTY GROUP'}, {'code': '204E00000X', 'desc': 'Oral & Maxillofacial Surgery', 'primary': True, 'state': '', 'license': '', 'taxonomy_group': '193400000X MULTIPLE SINGLE SPECIALTY GROUP'}]","[{'identifier': '230273680', 'code': '05', 'desc': 'MEDICAID', 'state': 'AR', 'issuer': ''}, {'identifier': '127319680', 'code': '05', 'desc': 'MEDICAID', 'state': 'AR', 'issuer': ''}, {'identifier': '239128680', 'code': '05', 'desc': 'MEDICAID', 'state': 'AR', 'issuer': ''}]",ORAL & FACIAL SURGERY CENTER PA,NO,2006-05-09,2021-02-16,A,SCOTTY,BOLDING,L,479-582-3000,OWNER,DR.,ORAL & FACIAL SURGERY CENTER PA,,,,,,,,"DDS, MS",2021-02-16,,,"[{'address_type': 'DOM', 'address_1': '3996 N FRONTAGE RD', 'address_2': '', 'city': 'FAYETTEVILLE', 'state': 'AR', 'postal_code': '727035122', 'country_code': 'US', 'country_name': 'United States', 'fax_number': '479-582-2840', 'telephone_number': '479-582-3002', 'update_date': '2021-01-08 12:01'}, {'address_type': 'DOM', 'address_1': '520 N PINE ST', 'address_2': '', 'city': 'HARRISON', 'state': 'AR', 'postal_code': '726013442', 'country_code': 'US', 'country_name': 'United States', 'fax_number': '870-741-2406', 'telephone_number': '870-741-3877', 'update_date': '2021-01-08 12:01'}]",,,,,
1969,NPI-1,1326345323,1614170630,1298851200,[],"[{'country_code': 'US', 'country_name': 'United States', 'address_purpose': 'LOCATION', 'address_type': 'DOM', 'address_1': '2926 W HUNTSVILLE AVE', 'address_2': '', 'city': 'SPRINGDALE', 'state': 'AR', 'postal_code': '727627726', 'telephone_number': '479-582-3000', 'fax_number': '479-927-3085'}, {'country_code': 'US', 'country_name': 'United States', 'address_purpose': 'MAILING', 'address_type': 'DOM', 'address_1': 'PO BOX 8880', 'address_2': '', 'city': 'FAYETTEVILLE', 'state': 'AR', 'postal_code': '727030015', 'telephone_number': '479-582-3000', 'fax_number': '479-582-2840'}]","[{'code': '1223S0112X', 'desc': 'Dentist Oral and Maxillofacial Surgery', 'primary': False, 'state': 'AR', 'license': '4232'}, {'code': '204E00000X', 'desc': 'Oral & Maxillofacial Surgery', 'primary': True, 'state': 'AR', 'license': '4232'}]",[],,,2011-02-28,2021-02-24,A,,,,,,,MINKIN PATTON,PATTON,MINKIN,MARK,DDS,NO,M,DR.,,2021-02-24,,,"[{'address_type': 'DOM', 'address_1': '3996 N FRONTAGE RD', 'address_2': '', 'city': 'FAYETTEVILLE', 'state': 'AR', 'postal_code': '727035122', 'country_code': 'US', 'country_name': 'United States', 'fax_number': '479-582-2840', 'telephone_number': '479-582-3002', 'update_date': '2021-02-24 12:02'}]",,,,,
1970,NPI-1,1942730171,1627468294,1497916800,[],"[{'country_code': 'US', 'country_name': 'United States', 'address_purpose': 'LOCATION', 'address_type': 'DOM', 'address_1': '390 4TH ST N', 'address_2': '', 'city': 'SAINT PETERSBURG', 'state': 'FL', 'postal_code': '337012802', 'telephone_number': '727-397-8503', 'fax_number': '727-398-2679'}, {'country_code': 'US', 'country_name': 'United States', 'address_purpose': 'MAILING', 'address_type': 'DOM', 'address_1': 'PO BOX 2523', 'address_2': '', 'city': 'CONWAY', 'state': 'AR', 'postal_code': '720332523', 'telephone_number': '479-313-8637', 'fax_number': '479-582-2840'}]","[{'code': '1223S0112X', 'desc': 'Dentist Oral and Maxillofacial Surgery', 'primary': True, 'state': 'FL', 'license': 'DN26035'}, {'code': '1223S0112X', 'desc': 'Dentist Oral and Maxillofacial Surgery', 'primary': False, 'state': 'AR', 'license': '4525'}, {'code': '1223S0112X', 'desc': 'Dentist Oral and Maxillofacial Surgery', 'primary': False, 'state': 'NJ', 'license': '22DI02677600'}, {'code': '204E00000X', 'desc': 'Oral & Maxillofacial Surgery', 'primary': False, 'state': 'NJ', 'license': '06977'}, {'code': '204E00000X', 'desc': 'Oral & Maxillofacial Surgery', 'primary': False, 'state': 'FL', 'license': 'DN26035'}, {'code': '204E00000X', 'desc': 'Oral & Maxillofacial Surgery', 'primary': False, 'state': 'AR', 'license': '4525'}]",[],,,2017-06-20,2021-07-28,A,,,,,,,HERROD ROBERT,ROBERT,HERROD,JOSEPH,"DMD, MS",NO,M,DR.,,2021-07-28,,,"[{'address_type': 'DOM', 'address_1': '10601 SEMINOLE BLVD', 'address_2': '', 'city': 'LARGO', 'state': 'FL', 'postal_code': '337783329', 'country_code': 'US', 'country_name': 'United States', 'fax_number': '727-398-2679', 'telephone_number': '727-397-8503', 'update_date': '2021-07-28 10:07'}, {'address_type': 'DOM', 'address_1': '3333 S PINNACLE HILLS PKWY STE 140', 'address_2': '', 'city': 'ROGERS', 'state': 'AR', 'postal_code': '727588953', 'country_code': 'US', 'country_name': 'United States', 'fax_number': '479-616-1914', 'telephone_number': '479-755-3000', 'update_date': '2021-07-28 10:07'}, {'address_type': 'DOM', 'address_1': '50 E MAIN ST STE 3', 'address_2': '', 'city': 'LITTLE FALLS', 'state': 'NJ', 'postal_code': '074241610', 'country_code': 'US', 'country_name': 'United States', 'fax_number': '973-256-8066', 'telephone_number': '973-256-0103', 'update_date': '2021-07-28 10:07'}, {'address_type': 'DOM', 'address_1': '3996 N FRONTAGE RD', 'address_2': '', 'city': 'FAYETTEVILLE', 'state': 'AR', 'postal_code': '727035122', 'country_code': 'US', 'country_name': 'United States', 'fax_number': '479-582-2840', 'telephone_number': '479-582-3002', 'update_date': '2021-07-28 10:07'}]",,,,,
